Node,ObjVal
150001.0,0.0
150002.0,0.0
150003.0,1e+20
150004.0,1e+20
150005.0,0.0
150006.0,0.0
150007.0,0.0
150008.0,1e+20
150009.0,1e+20
150010.0,1e+20
150011.0,0.0
150012.0,1e+20
150013.0,1e+20
150014.0,0.0
150015.0,1e+20
150016.0,0.0
150017.0,0.0
150018.0,0.0
150019.0,0.0
150020.0,1e+20
150021.0,0.0
150022.0,0.0
150023.0,0.0
150024.0,0.0
150025.0,0.0
150026.0,0.06924061240215451
150027.0,1e+20
150028.0,1e+20
150029.0,1e+20
150030.0,0.0
150031.0,1e+20
150032.0,1e+20
150033.0,0.0
150034.0,0.0
150035.0,1e+20
150036.0,1.7873780882669053
150037.0,1e+20
150038.0,1e+20
150039.0,1e+20
150040.0,1e+20
150041.0,1e+20
150042.0,0.0
150043.0,1e+20
150044.0,0.0
150045.0,0.0
150046.0,1e+20
150047.0,0.0
150048.0,1e+20
150049.0,0.0
150050.0,1e+20
150051.0,0.0
150052.0,0.0
150053.0,0.745395697877484
150054.0,1e+20
150055.0,1e+20
150056.0,1e+20
150057.0,1e+20
150058.0,0.0
150059.0,0.0
150060.0,0.0
150061.0,1.7081070449007711
150062.0,1e+20
150063.0,1e+20
150064.0,0.0
150065.0,0.0
150066.0,0.0
150067.0,1e+20
150068.0,0.0
150069.0,0.0
150070.0,1e+20
150071.0,0.0
150072.0,-4.547473508864641e-13
150073.0,1e+20
150074.0,1e+20
150075.0,0.0
150076.0,0.0
150077.0,1e+20
150078.0,1e+20
150079.0,0.0
150080.0,1e+20
150081.0,0.0
150082.0,0.0
150083.0,1e+20
150084.0,1e+20
150085.0,1e+20
150086.0,0.0
150087.0,1e+20
150088.0,0.0
150089.0,1e+20
150090.0,1e+20
150091.0,0.0
150092.0,1e+20
150093.0,0.0
150094.0,0.0
150095.0,1.1723446179721577
150096.0,1e+20
150097.0,1e+20
150098.0,1e+20
150099.0,0.0
150100.0,0.0
150101.0,1e+20
150102.0,1e+20
150103.0,4.547473508864641e-13
150104.0,0.0
150105.0,0.0
150106.0,1e+20
150107.0,0.0
150108.0,0.0
150109.0,0.0
150110.0,0.0
150111.0,1e+20
150112.0,0.0
150113.0,1e+20
150114.0,-9.094947017729282e-13
150115.0,1e+20
150116.0,0.0
150117.0,0.0
150118.0,0.0
150119.0,1e+20
150120.0,0.0
150121.0,0.5784371794684375
150122.0,1e+20
150123.0,0.6149623954779599
150124.0,1e+20
150125.0,0.0
150126.0,0.0
150127.0,1e+20
150128.0,0.0
150129.0,1e+20
150130.0,1e+20
150131.0,1e+20
150132.0,1e+20
150133.0,-4.547473508864641e-13
150134.0,0.0
150135.0,1e+20
150136.0,1e+20
150137.0,0.0
150138.0,1e+20
150139.0,0.0
150140.0,0.0
150141.0,0.0
150142.0,0.0
150143.0,1e+20
150144.0,1e+20
150145.0,1e+20
150146.0,1e+20
150147.0,1e+20
150148.0,1e+20
150149.0,0.0
150150.0,0.0
150151.0,0.0
150152.0,0.0
150153.0,0.0
150154.0,1.4879365804054032
150155.0,1e+20
150156.0,0.0
150157.0,1e+20
150158.0,0.0
150159.0,0.0
150160.0,0.0
150161.0,0.0
150162.0,0.0
150163.0,0.0
150164.0,0.0
150165.0,1e+20
150166.0,0.0
150167.0,0.0
150168.0,0.0
150169.0,1e+20
150170.0,1.2504756914763675
150171.0,1e+20
150172.0,0.0
150173.0,1e+20
150174.0,1e+20
150175.0,0.7804675892384694
150176.0,1e+20
150177.0,1e+20
150178.0,0.0
150179.0,1.7520092253744224
150180.0,1e+20
150181.0,1e+20
150182.0,0.0
150183.0,1e+20
150184.0,1e+20
150185.0,0.0
150186.0,1e+20
150187.0,1.6872127114420437
150188.0,1e+20
150189.0,1e+20
150190.0,0.0
150191.0,0.0
150192.0,1e+20
150193.0,0.0
150194.0,1e+20
150195.0,0.0
150196.0,1e+20
150197.0,0.0
150198.0,0.0
150199.0,0.0
150200.0,1e+20
150201.0,1e+20
150202.0,1e+20
150203.0,1e+20
150204.0,0.0
150205.0,0.0
150206.0,0.0
150207.0,0.0
150208.0,0.0
150209.0,1e+20
150210.0,0.0
150211.0,1e+20
150212.0,1.9149640329787871
150213.0,1e+20
150214.0,1e+20
150215.0,1.3722634335399562
150216.0,1e+20
150217.0,1e+20
150218.0,0.0
150219.0,0.0
150220.0,0.0
150221.0,1e+20
150222.0,1e+20
150223.0,1e+20
150224.0,0.0
150225.0,1e+20
150226.0,0.8903970914361707
150227.0,1e+20
150228.0,1e+20
150229.0,0.0
150230.0,0.0
150231.0,0.10817717206145971
150232.0,1.5401218543047435
150233.0,1e+20
150234.0,1e+20
