Node,ObjVal
20001.0,1e+20
20002.0,0.0
20003.0,1e+20
20004.0,1e+20
20005.0,0.0
20006.0,0.0
20007.0,1e+20
20008.0,1e+20
20009.0,0.0
20010.0,0.0
20011.0,1e+20
20012.0,1e+20
20013.0,0.0
20014.0,0.0
20015.0,0.0
20016.0,0.0
20017.0,1e+20
20018.0,1e+20
20019.0,0.0
20020.0,1e+20
20021.0,0.0
20022.0,1e+20
20023.0,0.0
20024.0,1e+20
20025.0,0.0
20026.0,1e+20
20027.0,1e+20
20028.0,1e+20
20029.0,1e+20
20030.0,1.4368151415965258
20031.0,1e+20
20032.0,1e+20
20033.0,1.5243498527970587
20034.0,1e+20
20035.0,1e+20
20036.0,1e+20
20037.0,1e+20
20038.0,1e+20
20039.0,1e+20
20040.0,1e+20
20041.0,-4.547473508864641e-13
20042.0,1e+20
20043.0,0.0
20044.0,1e+20
20045.0,1e+20
20046.0,0.0
20047.0,0.0
20048.0,1e+20
20049.0,0.0
20050.0,1e+20
20051.0,0.0
20052.0,0.0
20053.0,0.0
20054.0,1e+20
20055.0,1e+20
20056.0,0.0
20057.0,1e+20
20058.0,0.0
20059.0,1e+20
20060.0,0.0
20061.0,0.0
20062.0,1e+20
20063.0,0.0
20064.0,1.3087470666728223
20065.0,1e+20
20066.0,1e+20
20067.0,1e+20
20068.0,1e+20
20069.0,0.0
20070.0,1e+20
20071.0,0.0
20072.0,1e+20
20073.0,1e+20
20074.0,0.0
20075.0,2.443974058728145
20076.0,1e+20
20077.0,1e+20
20078.0,1e+20
20079.0,0.0
20080.0,0.0
20081.0,0.0
20082.0,1e+20
20083.0,0.0
20084.0,0.0
20085.0,1e+20
20086.0,1e+20
20087.0,0.0
20088.0,0.009787387118194601
20089.0,1e+20
20090.0,1e+20
20091.0,1e+20
20092.0,1e+20
20093.0,1e+20
20094.0,0.0
20095.0,0.0
20096.0,1e+20
20097.0,0.0
20098.0,1e+20
20099.0,0.0
20100.0,1e+20
20101.0,1e+20
20102.0,0.0
20103.0,0.8683402281558301
20104.0,1e+20
20105.0,1e+20
20106.0,0.0
20107.0,1e+20
20108.0,0.0
20109.0,2.843069814121918
20110.0,1e+20
20111.0,1e+20
20112.0,0.0
20113.0,1e+20
20114.0,0.0
20115.0,1e+20
20116.0,0.0
20117.0,1e+20
20118.0,1e+20
20119.0,1e+20
