Node,ObjVal
30001.0,0.0
30002.0,1e+20
30003.0,0.0
30004.0,1e+20
30005.0,0.0
30006.0,0.9516662670821461
30007.0,1e+20
30008.0,1e+20
30009.0,1e+20
30010.0,0.0
30011.0,0.0
30012.0,0.0
30013.0,1e+20
30014.0,0.0
30015.0,1e+20
30016.0,1e+20
30017.0,0.0
30018.0,1e+20
30019.0,0.0
30020.0,1e+20
30021.0,0.0
30022.0,0.0
30023.0,1e+20
30024.0,0.0
30025.0,0.0
30026.0,1e+20
30027.0,1e+20
30028.0,0.0
30029.0,0.0
30030.0,1e+20
30031.0,1e+20
30032.0,0.0
30033.0,1e+20
30034.0,0.0
30035.0,0.0
30036.0,0.0
30037.0,1.1148182550000456
30038.0,1e+20
30039.0,1e+20
30040.0,0.0
30041.0,0.0
30042.0,1e+20
30043.0,1e+20
30044.0,1e+20
30045.0,0.0
30046.0,0.0
30047.0,1e+20
30048.0,1e+20
30049.0,1.160873613158401
30050.0,1e+20
30051.0,1e+20
30052.0,0.0
30053.0,0.0
30054.0,0.0
30055.0,1e+20
30056.0,1e+20
30057.0,1e+20
30058.0,1e+20
30059.0,1e+20
30060.0,1e+20
30061.0,1e+20
30062.0,1e+20
30063.0,1e+20
30064.0,0.0
30065.0,0.0
30066.0,0.0
30067.0,1e+20
30068.0,0.0
30069.0,0.0
30070.0,1e+20
30071.0,1e+20
30072.0,1e+20
30073.0,1e+20
30074.0,0.0
30075.0,2.2262941517260515
30076.0,1e+20
30077.0,1e+20
30078.0,1e+20
30079.0,0.0
30080.0,0.0
30081.0,0.0
30082.0,1e+20
30083.0,0.0
30084.0,1e+20
30085.0,0.0
30086.0,1e+20
30087.0,0.0
30088.0,1e+20
30089.0,0.0
30090.0,1e+20
30091.0,0.0
30092.0,1e+20
30093.0,0.0
30094.0,0.0
30095.0,1e+20
30096.0,0.0
30097.0,1e+20
30098.0,1e+20
30099.0,0.0
30100.0,1e+20
30101.0,0.0
30102.0,0.0
30103.0,1e+20
30104.0,1e+20
30105.0,0.0
30106.0,1e+20
30107.0,0.0
30108.0,0.0
30109.0,1e+20
30110.0,0.0
30111.0,1e+20
30112.0,1e+20
30113.0,0.0
30114.0,0.0
30115.0,1e+20
30116.0,0.0
30117.0,1e+20
30118.0,0.0
30119.0,0.0
30120.0,1e+20
30121.0,0.5031514552301815
30122.0,1e+20
30123.0,1e+20
