Node,ObjVal
65001.0,1e+20
65002.0,0.0
65003.0,0.0
65004.0,0.0
65005.0,1e+20
65006.0,1e+20
65007.0,1e+20
65008.0,1e+20
65009.0,0.0
65010.0,0.0
65011.0,0.0
65012.0,0.0
65013.0,0.0
65014.0,0.0
65015.0,0.0
65016.0,1e+20
65017.0,0.0
65018.0,0.0
65019.0,1e+20
65020.0,0.0
65021.0,0.0
65022.0,0.0
65023.0,0.0
65024.0,1e+20
65025.0,0.0
65026.0,1e+20
65027.0,0.0
65028.0,1e+20
65029.0,0.0
65030.0,0.0
65031.0,1e+20
65032.0,1e+20
65033.0,1e+20
65034.0,0.0
65035.0,0.0
65036.0,0.0
65037.0,1.051239363187051
65038.0,1e+20
65039.0,1e+20
65040.0,1e+20
65041.0,1e+20
65042.0,4.547473508864641e-13
65043.0,0.0
65044.0,0.0
65045.0,-9.094947017729282e-13
65046.0,-4.547473508864641e-13
65047.0,-9.094947017729282e-13
65048.0,1e+20
65049.0,1e+20
65050.0,-4.547473508864641e-13
65051.0,1e+20
65052.0,1e+20
65053.0,0.0
65054.0,0.0
65055.0,1e+20
65056.0,1e+20
65057.0,1e+20
65058.0,0.0
65059.0,0.0
65060.0,1e+20
65061.0,0.0
65062.0,0.0
65063.0,1e+20
65064.0,0.0
65065.0,1e+20
65066.0,0.0
65067.0,1e+20
65068.0,1e+20
65069.0,0.0
65070.0,0.0
65071.0,1e+20
65072.0,0.0
65073.0,0.0
65074.0,1e+20
65075.0,0.0
65076.0,1e+20
65077.0,1e+20
65078.0,1e+20
65079.0,1e+20
65080.0,0.0
65081.0,0.0
65082.0,1e+20
65083.0,0.0
65084.0,1e+20
65085.0,0.0
65086.0,1e+20
65087.0,4.547473508864641e-13
65088.0,0.0
65089.0,0.0
65090.0,1e+20
65091.0,0.0
65092.0,0.0
65093.0,1e+20
65094.0,1e+20
65095.0,1e+20
65096.0,1e+20
65097.0,0.0
65098.0,0.0
65099.0,0.0
65100.0,0.0
65101.0,0.0
65102.0,1e+20
65103.0,0.0
65104.0,0.18472262561726893
65105.0,1e+20
65106.0,1e+20
65107.0,1e+20
65108.0,0.0
65109.0,0.0
65110.0,0.0
65111.0,0.0
65112.0,1e+20
65113.0,1e+20
65114.0,0.0
65115.0,0.0
65116.0,0.0
65117.0,2.6912101624188836
65118.0,1e+20
65119.0,0.0
65120.0,1e+20
65121.0,1e+20
65122.0,0.0
65123.0,0.0
65124.0,0.0
65125.0,0.0
65126.0,0.909222453930397
65127.0,1e+20
65128.0,1e+20
65129.0,1e+20
65130.0,1e+20
65131.0,1e+20
65132.0,1e+20
65133.0,1e+20
65134.0,1e+20
65135.0,0.0
65136.0,0.0
65137.0,4.547473508864641e-13
65138.0,0.0
65139.0,1e+20
65140.0,1e+20
65141.0,1e+20
65142.0,0.0
65143.0,2.6225689996508663
65144.0,1e+20
65145.0,1e+20
65146.0,1e+20
65147.0,0.0
65148.0,0.0
65149.0,0.0
65150.0,1e+20
65151.0,0.0
65152.0,0.0
65153.0,1e+20
65154.0,1e+20
65155.0,0.0
65156.0,0.0
65157.0,1e+20
65158.0,1e+20
65159.0,0.0
65160.0,0.0
65161.0,0.0
65162.0,0.0
65163.0,1e+20
65164.0,1e+20
65165.0,1.6461897669178143
65166.0,1e+20
65167.0,1e+20
65168.0,2.9882740805965113
65169.0,1e+20
65170.0,1e+20
65171.0,1e+20
65172.0,1e+20
65173.0,1e+20
65174.0,1e+20
65175.0,1e+20
65176.0,0.0
65177.0,1e+20
65178.0,1e+20
65179.0,1e+20
65180.0,1e+20
65181.0,1e+20
65182.0,1e+20
65183.0,0.0
65184.0,0.0
65185.0,1e+20
65186.0,0.0
65187.0,0.0
65188.0,0.0
65189.0,1e+20
65190.0,1.7225906613339248
65191.0,2.3447112376234145
65192.0,0.0
65193.0,0.0
65194.0,1e+20
65195.0,1e+20
65196.0,1e+20
65197.0,0.0
65198.0,0.0
65199.0,1e+20
65200.0,0.0
65201.0,0.0
65202.0,0.0
65203.0,0.94057024076983
65204.0,1e+20
65205.0,1e+20
65206.0,1e+20
65207.0,1e+20
65208.0,0.0
65209.0,0.0
65210.0,0.0
65211.0,0.0
65212.0,1e+20
65213.0,0.0
65214.0,1e+20
65215.0,1e+20
65216.0,1e+20
65217.0,1e+20
65218.0,1e+20
65219.0,0.0
65220.0,1e+20
65221.0,1e+20
65222.0,1e+20
65223.0,1e+20
65224.0,1e+20
65225.0,0.0
65226.0,1e+20
65227.0,1e+20
65228.0,0.0
65229.0,0.0
65230.0,0.0
65231.0,0.0
65232.0,1e+20
65233.0,1e+20
65234.0,1.9172004192387249
65235.0,1e+20
65236.0,1e+20
65237.0,1e+20
65238.0,1e+20
65239.0,0.0
65240.0,1e+20
65241.0,1e+20
65242.0,0.0
65243.0,0.0
65244.0,1e+20
65245.0,1e+20
65246.0,1e+20
65247.0,1e+20
65248.0,1e+20
65249.0,0.0
65250.0,0.0
65251.0,0.0
65252.0,1e+20
65253.0,0.0
65254.0,1e+20
65255.0,1e+20
65256.0,1e+20
65257.0,1e+20
65258.0,1e+20
65259.0,0.925871437258138
65260.0,1e+20
65261.0,1e+20
65262.0,0.0
65263.0,0.0
65264.0,0.0
65265.0,0.0
65266.0,0.0
65267.0,0.0
65268.0,0.0
65269.0,1e+20
65270.0,1e+20
65271.0,1.0025111068184742
65272.0,2.724837560504511
65273.0,1e+20
65274.0,0.0
65275.0,0.0
65276.0,0.0
65277.0,1e+20
65278.0,0.0
65279.0,1e+20
65280.0,-4.547473508864641e-13
65281.0,1e+20
65282.0,1e+20
65283.0,0.0
65284.0,0.0
65285.0,1e+20
65286.0,1e+20
65287.0,0.0
65288.0,1e+20
65289.0,0.0
65290.0,1e+20
65291.0,1e+20
65292.0,0.0
65293.0,0.0
65294.0,0.0
65295.0,0.0
65296.0,1e+20
65297.0,1e+20
65298.0,1e+20
65299.0,1e+20
65300.0,1e+20
65301.0,0.0
65302.0,0.0
65303.0,0.0
65304.0,1e+20
65305.0,1e+20
65306.0,1e+20
65307.0,1e+20
65308.0,1e+20
65309.0,1e+20
65310.0,0.0
65311.0,1e+20
65312.0,0.0
65313.0,0.0
65314.0,1e+20
65315.0,1e+20
65316.0,1e+20
65317.0,1e+20
65318.0,0.0
65319.0,0.0
65320.0,0.0
65321.0,9.094947017729282e-13
65322.0,0.0
65323.0,0.0
65324.0,0.0
65325.0,0.0
65326.0,1e+20
65327.0,1e+20
65328.0,0.0
65329.0,0.0
65330.0,1e+20
65331.0,1e+20
65332.0,0.0
65333.0,0.0
65334.0,0.0
65335.0,0.0
65336.0,0.0
65337.0,4.547473508864641e-13
65338.0,1e+20
65339.0,1e+20
65340.0,0.0
65341.0,-4.547473508864641e-13
65342.0,0.0
65343.0,0.0
65344.0,0.0
65345.0,1e+20
65346.0,0.0
65347.0,1e+20
65348.0,1e+20
65349.0,0.0
65350.0,0.0
65351.0,1.9542818434624678
65352.0,0.0
65353.0,0.0
65354.0,0.0
65355.0,0.0
65356.0,1e+20
65357.0,0.0
65358.0,1e+20
65359.0,0.0
65360.0,1e+20
65361.0,0.0
65362.0,1e+20
65363.0,1e+20
65364.0,0.0
65365.0,0.0
65366.0,0.0
65367.0,1e+20
65368.0,1e+20
65369.0,0.0
65370.0,1e+20
65371.0,0.0
65372.0,0.0
65373.0,1e+20
65374.0,1e+20
65375.0,1e+20
65376.0,0.0
65377.0,0.0
65378.0,0.0
65379.0,1e+20
65380.0,1.5606258039024397
65381.0,2.180801202161092
65382.0,1e+20
65383.0,0.0
65384.0,1e+20
65385.0,0.0
65386.0,0.0
65387.0,1e+20
65388.0,1e+20
65389.0,1e+20
65390.0,1e+20
65391.0,0.0
65392.0,0.0
65393.0,0.5358282719384988
65394.0,1e+20
65395.0,1e+20
65396.0,1e+20
65397.0,0.0
65398.0,1e+20
65399.0,1e+20
65400.0,0.0
65401.0,0.0
65402.0,0.0
65403.0,1e+20
65404.0,0.0
65405.0,1e+20
65406.0,0.0
65407.0,0.0
65408.0,0.0
65409.0,0.0
65410.0,1e+20
65411.0,1e+20
65412.0,1e+20
65413.0,0.0
65414.0,0.0
65415.0,1e+20
65416.0,1e+20
65417.0,0.0
65418.0,1e+20
65419.0,0.0
65420.0,1e+20
65421.0,1e+20
65422.0,1e+20
65423.0,0.0
65424.0,1e+20
65425.0,1e+20
65426.0,0.0
65427.0,0.0
65428.0,0.0
65429.0,1e+20
65430.0,1e+20
65431.0,0.0
65432.0,0.0
65433.0,0.0
65434.0,1.6253419824906814
65435.0,1e+20
65436.0,1e+20
65437.0,0.0
65438.0,1e+20
65439.0,0.0
65440.0,0.0
65441.0,1e+20
65442.0,1e+20
65443.0,1e+20
65444.0,0.0
65445.0,0.0
65446.0,1e+20
65447.0,0.6250402509272135
65448.0,1e+20
65449.0,1e+20
65450.0,0.0
65451.0,1e+20
65452.0,1e+20
65453.0,0.0
65454.0,0.0
65455.0,0.0
65456.0,1e+20
65457.0,0.0
65458.0,1e+20
65459.0,0.0
65460.0,2.7390335411437263
65461.0,1e+20
65462.0,1e+20
65463.0,1e+20
65464.0,0.0
65465.0,0.0
65466.0,1e+20
65467.0,0.0
65468.0,1e+20
65469.0,1e+20
65470.0,0.0
65471.0,1e+20
65472.0,0.0
65473.0,1e+20
65474.0,1e+20
65475.0,1e+20
65476.0,0.0
65477.0,0.0
65478.0,0.0
65479.0,1e+20
65480.0,1e+20
65481.0,0.0
65482.0,1e+20
65483.0,1e+20
65484.0,0.0
65485.0,0.0
65486.0,1e+20
65487.0,0.0
65488.0,1e+20
65489.0,1e+20
65490.0,1e+20
65491.0,0.0
65492.0,0.0
65493.0,0.0
65494.0,1e+20
65495.0,1e+20
65496.0,0.0
65497.0,1e+20
65498.0,0.0
65499.0,0.0
65500.0,1e+20
65501.0,1e+20
65502.0,1e+20
65503.0,1e+20
65504.0,1e+20
65505.0,1e+20
65506.0,1e+20
65507.0,1e+20
65508.0,1e+20
65509.0,1e+20
65510.0,1e+20
65511.0,1e+20
