Node,ObjVal
100001.0,1e+20
100002.0,1e+20
100003.0,1e+20
100004.0,1e+20
100005.0,1e+20
100006.0,0.0
100007.0,1e+20
100008.0,1e+20
100009.0,1e+20
100010.0,1e+20
100011.0,0.0
100012.0,0.0
100013.0,1e+20
100014.0,1e+20
100015.0,1e+20
100016.0,1e+20
100017.0,1e+20
100018.0,1e+20
100019.0,1e+20
100020.0,0.0
100021.0,1e+20
100022.0,0.0
100023.0,1e+20
100024.0,1e+20
100025.0,0.0
100026.0,0.0
100027.0,0.0
100028.0,0.0
100029.0,0.0
100030.0,1e+20
100031.0,1e+20
100032.0,0.0
100033.0,1e+20
100034.0,1e+20
100035.0,0.29918606185947283
100036.0,1e+20
100037.0,1e+20
100038.0,0.0
100039.0,1e+20
100040.0,0.0
100041.0,1e+20
100042.0,0.0
100043.0,0.0
100044.0,0.0
100045.0,1e+20
100046.0,0.0
100047.0,0.17836992107322658
100048.0,1e+20
100049.0,1e+20
100050.0,1e+20
100051.0,1e+20
100052.0,1e+20
100053.0,1e+20
100054.0,1e+20
100055.0,1e+20
100056.0,0.0
100057.0,1e+20
100058.0,0.0
100059.0,1e+20
100060.0,0.0
100061.0,1e+20
100062.0,0.0
100063.0,1e+20
100064.0,1e+20
100065.0,1e+20
100066.0,0.0
100067.0,0.0
100068.0,0.0
100069.0,0.0
100070.0,1e+20
100071.0,1e+20
100072.0,1e+20
100073.0,1e+20
100074.0,1e+20
100075.0,1e+20
100076.0,1e+20
100077.0,0.0
100078.0,1e+20
100079.0,0.0
100080.0,0.0
100081.0,1e+20
100082.0,1e+20
100083.0,1e+20
100084.0,0.0
100085.0,0.0
100086.0,1e+20
100087.0,0.0
100088.0,0.0
100089.0,0.0
100090.0,1e+20
100091.0,1e+20
100092.0,0.0
100093.0,0.0
100094.0,0.0
100095.0,0.0
100096.0,1e+20
100097.0,0.0
100098.0,0.0
100099.0,0.0
100100.0,0.0
100101.0,1e+20
100102.0,1e+20
100103.0,1e+20
100104.0,0.0
100105.0,1e+20
100106.0,1e+20
100107.0,0.0
100108.0,0.0
100109.0,1e+20
100110.0,0.0
100111.0,1e+20
100112.0,1e+20
100113.0,1.4704105960263405
100114.0,1e+20
100115.0,1e+20
100116.0,0.0
100117.0,1e+20
100118.0,1e+20
100119.0,0.0
100120.0,1e+20
100121.0,1e+20
100122.0,1e+20
100123.0,0.0
100124.0,0.0
100125.0,0.0
100126.0,1e+20
100127.0,0.8735999999998967
100128.0,1e+20
100129.0,1e+20
100130.0,1e+20
100131.0,0.5373191603666783
100132.0,1e+20
100133.0,1e+20
100134.0,1e+20
100135.0,1e+20
100136.0,1e+20
100137.0,0.0
100138.0,0.0
100139.0,1e+20
100140.0,1e+20
100141.0,0.0
100142.0,1e+20
100143.0,0.0
100144.0,0.0
100145.0,1e+20
100146.0,1e+20
100147.0,0.0
100148.0,1e+20
100149.0,1e+20
100150.0,1e+20
100151.0,1e+20
100152.0,0.0
100153.0,0.0
100154.0,1e+20
100155.0,1e+20
100156.0,0.0
100157.0,1e+20
100158.0,0.0
100159.0,0.0
100160.0,0.0
100161.0,1e+20
100162.0,1e+20
100163.0,1e+20
100164.0,0.0
100165.0,1e+20
100166.0,1e+20
100167.0,1e+20
100168.0,0.0
100169.0,0.0
100170.0,1e+20
100171.0,1e+20
100172.0,0.0
100173.0,1e+20
100174.0,4.547473508864641e-13
100175.0,1e+20
100176.0,0.0
100177.0,1e+20
100178.0,0.0
100179.0,1e+20
100180.0,0.0
100181.0,-4.547473508864641e-13
100182.0,1e+20
100183.0,1e+20
100184.0,1e+20
100185.0,0.0
100186.0,0.0
100187.0,1e+20
100188.0,1e+20
100189.0,1e+20
100190.0,1e+20
100191.0,1e+20
100192.0,1e+20
100193.0,1e+20
100194.0,0.0
100195.0,0.0
100196.0,0.0
100197.0,0.0
100198.0,0.0
100199.0,0.0
100200.0,0.0
100201.0,1e+20
100202.0,1e+20
100203.0,0.0
100204.0,0.0
100205.0,0.0
100206.0,1e+20
100207.0,0.0
100208.0,0.0
100209.0,1e+20
100210.0,1e+20
100211.0,0.0
100212.0,0.0
100213.0,0.0
100214.0,-4.547473508864641e-13
100215.0,0.0
100216.0,0.0
100217.0,0.0
100218.0,0.0
100219.0,0.0
100220.0,0.0
100221.0,0.0
100222.0,0.0
100223.0,0.0
100224.0,0.0
100225.0,0.0
100226.0,0.0
100227.0,0.0
100228.0,0.0
100229.0,0.0
100230.0,0.0
100231.0,0.0
100232.0,1e+20
100233.0,0.0
100234.0,1e+20
100235.0,1e+20
100236.0,0.0
100237.0,0.0
100238.0,0.0
100239.0,1e+20
100240.0,1e+20
100241.0,1e+20
100242.0,1e+20
100243.0,0.0
100244.0,0.0
100245.0,0.0
100246.0,-4.547473508864641e-13
100247.0,0.0
100248.0,0.0
100249.0,0.0
100250.0,0.0
100251.0,0.0
100252.0,1e+20
100253.0,0.0
100254.0,0.0
100255.0,0.0
100256.0,1e+20
100257.0,0.0
100258.0,0.0
100259.0,4.547473508864641e-13
100260.0,0.0
100261.0,9.094947017729282e-13
100262.0,0.0
100263.0,0.0
100264.0,0.0
100265.0,1e+20
100266.0,0.0
100267.0,0.0
100268.0,0.0
100269.0,0.0
100270.0,0.0
