Node,ObjVal
110001.0,1e+20
110002.0,1e+20
110003.0,-4.547473508864641e-13
110004.0,0.0
110005.0,0.0
110006.0,1e+20
110007.0,1e+20
110008.0,1e+20
110009.0,1e+20
110010.0,0.0
110011.0,0.0
110012.0,1e+20
110013.0,1e+20
110014.0,1e+20
110015.0,0.0
110016.0,0.0
110017.0,0.0
110018.0,1e+20
110019.0,1e+20
110020.0,1e+20
110021.0,1e+20
110022.0,0.0
110023.0,0.0
110024.0,0.0
110025.0,1e+20
110026.0,1e+20
110027.0,1e+20
110028.0,1e+20
110029.0,1e+20
110030.0,1e+20
110031.0,0.0
110032.0,1e+20
110033.0,1e+20
110034.0,0.0
110035.0,1e+20
110036.0,1.9991385976763922
110037.0,1e+20
110038.0,1e+20
110039.0,0.0
110040.0,0.0
110041.0,1e+20
110042.0,1e+20
110043.0,1e+20
110044.0,0.0
110045.0,0.0
110046.0,0.0
110047.0,1e+20
110048.0,0.1671394899153711
110049.0,1e+20
110050.0,1e+20
110051.0,0.0
110052.0,0.0
110053.0,1e+20
110054.0,0.0
110055.0,1e+20
110056.0,0.0
110057.0,1e+20
110058.0,1e+20
110059.0,1.5819534922288767
110060.0,1e+20
110061.0,1e+20
110062.0,1e+20
110063.0,1e+20
110064.0,1e+20
110065.0,1e+20
110066.0,1.1821583277269383
110067.0,1e+20
110068.0,1e+20
110069.0,1e+20
110070.0,1e+20
110071.0,1e+20
110072.0,0.0
110073.0,0.0
110074.0,0.0
110075.0,0.0
110076.0,0.0
110077.0,0.0
110078.0,0.0
110079.0,1e+20
110080.0,1e+20
110081.0,1e+20
110082.0,0.0
110083.0,0.0
110084.0,0.0
110085.0,0.0
110086.0,0.0
110087.0,1e+20
110088.0,1e+20
110089.0,1e+20
110090.0,1e+20
110091.0,1e+20
110092.0,1e+20
110093.0,0.24241238708782475
110094.0,1e+20
110095.0,1e+20
110096.0,1e+20
110097.0,1e+20
110098.0,1e+20
110099.0,0.0
110100.0,0.0
110101.0,0.0
110102.0,0.0
110103.0,0.0
110104.0,1e+20
110105.0,0.0
110106.0,0.0
110107.0,0.0
110108.0,0.0
110109.0,0.0
110110.0,0.0
110111.0,1e+20
110112.0,0.0
110113.0,0.0
110114.0,1e+20
110115.0,1e+20
110116.0,0.0
110117.0,1.503441980662501
110118.0,1.7267209835586073
110119.0,1e+20
110120.0,0.0
110121.0,0.0
110122.0,0.0
110123.0,1e+20
110124.0,1e+20
110125.0,0.0
110126.0,0.0
110127.0,1e+20
110128.0,0.0
110129.0,0.0
110130.0,0.0
110131.0,0.0
110132.0,0.0
110133.0,0.0
110134.0,0.0
110135.0,0.0
110136.0,1e+20
110137.0,1e+20
110138.0,1e+20
110139.0,0.0
110140.0,1e+20
110141.0,0.0
110142.0,0.0
110143.0,1e+20
110144.0,1e+20
110145.0,0.0
110146.0,0.0
110147.0,0.0
110148.0,0.0
110149.0,0.0
110150.0,0.8892926320213519
110151.0,1e+20
110152.0,1e+20
110153.0,1e+20
110154.0,1e+20
110155.0,0.0
110156.0,0.0
110157.0,0.0
110158.0,0.0
110159.0,1e+20
110160.0,0.0
110161.0,-4.547473508864641e-13
110162.0,1e+20
110163.0,1e+20
110164.0,0.0
110165.0,0.0
110166.0,1e+20
110167.0,0.0
110168.0,1e+20
110169.0,0.0
110170.0,1e+20
110171.0,1e+20
110172.0,1e+20
110173.0,1e+20
110174.0,0.0
110175.0,0.0
110176.0,1e+20
110177.0,0.0
110178.0,0.0
110179.0,0.0
110180.0,0.0
110181.0,0.0
110182.0,1e+20
110183.0,1e+20
110184.0,0.0
110185.0,0.0
110186.0,0.0
110187.0,1e+20
110188.0,1e+20
110189.0,1e+20
110190.0,1e+20
110191.0,0.0
110192.0,0.0
110193.0,0.0
110194.0,0.0
110195.0,0.0
110196.0,1e+20
110197.0,0.0
110198.0,0.0
110199.0,1e+20
110200.0,1e+20
110201.0,1e+20
110202.0,1e+20
110203.0,0.0
110204.0,1e+20
110205.0,0.0
110206.0,1e+20
110207.0,0.0
110208.0,0.0
110209.0,0.0
110210.0,1e+20
110211.0,0.0677634566350207
110212.0,1e+20
110213.0,1e+20
110214.0,1e+20
110215.0,1e+20
110216.0,1e+20
110217.0,1e+20
110218.0,1e+20
110219.0,0.0
110220.0,0.0
110221.0,0.0
110222.0,1e+20
110223.0,1e+20
110224.0,0.0
110225.0,0.0
110226.0,0.0
110227.0,1e+20
110228.0,1e+20
110229.0,1.8778357808459987
110230.0,1e+20
110231.0,1e+20
110232.0,1e+20
110233.0,1e+20
110234.0,0.0
110235.0,0.0
110236.0,0.0
110237.0,0.0
110238.0,0.0
110239.0,0.0
110240.0,-4.547473508864641e-13
110241.0,0.0
110242.0,1e+20
110243.0,1e+20
