Node,ObjVal
160001.0,0.0
160002.0,0.0
160003.0,0.0
160004.0,0.0
160005.0,0.0
160006.0,0.0
160007.0,0.0
160008.0,0.0
160009.0,0.0
160010.0,0.0
160011.0,0.0
160012.0,0.0
160013.0,0.0
160014.0,1e+20
160015.0,1e+20
160016.0,1e+20
160017.0,0.0
160018.0,1e+20
160019.0,0.0
160020.0,1e+20
160021.0,1e+20
160022.0,0.0
160023.0,1e+20
160024.0,1e+20
160025.0,1e+20
160026.0,0.0
160027.0,1e+20
160028.0,0.0
160029.0,1e+20
160030.0,1e+20
160031.0,0.0
160032.0,0.0
160033.0,1e+20
160034.0,0.0
160035.0,0.0
160036.0,0.0
160037.0,0.0
160038.0,0.0
160039.0,1e+20
160040.0,1e+20
160041.0,1e+20
160042.0,0.0
160043.0,0.0
160044.0,0.0
160045.0,0.0
160046.0,0.0
160047.0,1e+20
160048.0,1e+20
160049.0,1e+20
160050.0,1e+20
160051.0,1e+20
160052.0,0.0
160053.0,0.0
160054.0,0.0
160055.0,1e+20
160056.0,0.0
160057.0,1.3813625445586695
160058.0,1e+20
160059.0,1e+20
160060.0,1e+20
160061.0,0.0
160062.0,0.0
160063.0,0.0
160064.0,0.0
160065.0,0.0
160066.0,0.0
160067.0,0.0
160068.0,0.0
160069.0,0.0
160070.0,0.0
160071.0,1e+20
160072.0,0.0
160073.0,0.08528564277412443
160074.0,1e+20
160075.0,0.0
160076.0,0.0
160077.0,0.0
160078.0,0.0
160079.0,0.0
160080.0,1e+20
160081.0,0.0
160082.0,0.0
160083.0,0.0
160084.0,0.0
160085.0,0.0
160086.0,1e+20
160087.0,0.0
160088.0,1e+20
160089.0,1e+20
160090.0,0.0
160091.0,1e+20
160092.0,1e+20
160093.0,1e+20
160094.0,1e+20
160095.0,0.0
160096.0,0.0
160097.0,1e+20
160098.0,0.0
160099.0,1e+20
160100.0,1e+20
160101.0,1e+20
160102.0,0.0
160103.0,0.0
160104.0,1e+20
160105.0,0.0
160106.0,0.0
160107.0,0.0
160108.0,0.0
160109.0,1.6121072919254402
160110.0,1e+20
160111.0,0.0
160112.0,1e+20
160113.0,1e+20
160114.0,1e+20
160115.0,0.0
160116.0,0.0
160117.0,1e+20
160118.0,-4.547473508864641e-13
160119.0,0.0
160120.0,0.0
160121.0,1e+20
160122.0,1e+20
160123.0,1e+20
160124.0,1e+20
160125.0,0.0
160126.0,1e+20
160127.0,1e+20
160128.0,1e+20
160129.0,0.0
160130.0,0.0
160131.0,1e+20
160132.0,1e+20
160133.0,0.0
160134.0,0.0
160135.0,1.2243774524008586
160136.0,1e+20
160137.0,1e+20
160138.0,1e+20
160139.0,0.0
160140.0,0.0
