Node,ObjVal
145001.0,0.0
145002.0,0.0
145003.0,1e+20
145004.0,0.0
145005.0,0.0
145006.0,1e+20
145007.0,0.0
145008.0,1e+20
145009.0,0.0
145010.0,0.0
145011.0,0.0
145012.0,1e+20
145013.0,0.0
145014.0,1e+20
145015.0,0.0
145016.0,0.0
145017.0,0.0
145018.0,0.0
145019.0,1e+20
145020.0,0.0
145021.0,1e+20
145022.0,0.0
145023.0,0.0
145024.0,1e+20
145025.0,1e+20
145026.0,0.0
145027.0,0.0
145028.0,0.0
145029.0,1e+20
145030.0,0.0
145031.0,1e+20
145032.0,0.0
145033.0,0.0
145034.0,1e+20
145035.0,0.0
145036.0,1e+20
145037.0,1e+20
145038.0,0.0
145039.0,0.0
145040.0,0.0
145041.0,1e+20
145042.0,0.0
145043.0,1e+20
145044.0,1e+20
145045.0,0.0
145046.0,1e+20
145047.0,0.0
145048.0,0.0
145049.0,1e+20
145050.0,1e+20
145051.0,1e+20
145052.0,1e+20
145053.0,1e+20
145054.0,1e+20
145055.0,0.0
145056.0,0.0
145057.0,0.0
145058.0,1e+20
145059.0,0.0
145060.0,1e+20
145061.0,1e+20
145062.0,1e+20
145063.0,1e+20
145064.0,0.0
145065.0,1e+20
145066.0,0.0
145067.0,0.0
145068.0,1e+20
145069.0,1e+20
145070.0,1e+20
145071.0,0.0
145072.0,1e+20
145073.0,1e+20
145074.0,0.0
145075.0,1e+20
145076.0,0.0
145077.0,1e+20
145078.0,0.0
145079.0,0.0
145080.0,0.0
145081.0,1e+20
145082.0,1e+20
145083.0,1.2028513238287815
145084.0,1e+20
145085.0,1e+20
145086.0,1e+20
145087.0,0.0
145088.0,0.0
145089.0,0.0
145090.0,0.0
145091.0,1e+20
145092.0,0.0
145093.0,1e+20
145094.0,0.0
145095.0,1e+20
145096.0,0.0
145097.0,1e+20
145098.0,1e+20
145099.0,0.0
145100.0,1e+20
145101.0,1e+20
145102.0,1e+20
145103.0,0.0
145104.0,1e+20
145105.0,0.0
