Node,ObjVal
155001.0,1e+20
155002.0,1e+20
155003.0,1e+20
155004.0,-4.547473508864641e-13
155005.0,0.0
155006.0,1e+20
155007.0,0.0
155008.0,1e+20
155009.0,0.0
155010.0,1e+20
155011.0,1e+20
155012.0,1e+20
155013.0,1e+20
155014.0,0.0
155015.0,0.0
155016.0,1e+20
155017.0,1e+20
155018.0,0.0
155019.0,0.0
155020.0,1e+20
155021.0,0.0
155022.0,0.0
155023.0,0.0
155024.0,1e+20
155025.0,1e+20
155026.0,1e+20
155027.0,0.0
155028.0,1e+20
155029.0,0.0
155030.0,1e+20
155031.0,4.547473508864641e-13
155032.0,0.0
155033.0,1e+20
155034.0,0.0
155035.0,1e+20
155036.0,0.0
155037.0,1e+20
155038.0,1e+20
155039.0,0.0
155040.0,1e+20
155041.0,0.0
155042.0,1e+20
155043.0,0.0
155044.0,1e+20
155045.0,1e+20
155046.0,0.0
155047.0,1e+20
155048.0,1.2540074935300254
155049.0,1e+20
155050.0,1e+20
155051.0,0.8017886699408336
155052.0,1e+20
155053.0,1e+20
155054.0,0.0
155055.0,0.0
155056.0,0.0
155057.0,0.635164241856728
155058.0,1e+20
155059.0,1e+20
155060.0,0.0
155061.0,0.0
155062.0,0.0
155063.0,0.0
155064.0,1.7683677851300672
155065.0,1e+20
155066.0,1e+20
155067.0,1e+20
155068.0,1e+20
155069.0,0.0
155070.0,0.0
155071.0,1e+20
155072.0,1.7990427071354134
155073.0,1e+20
155074.0,1e+20
155075.0,0.0
155076.0,0.0
155077.0,0.0
155078.0,0.0
155079.0,0.0
155080.0,0.0
155081.0,1e+20
155082.0,1e+20
155083.0,0.0
155084.0,0.0
155085.0,1e+20
155086.0,1e+20
155087.0,1e+20
155088.0,0.0
155089.0,1e+20
155090.0,0.0
155091.0,1e+20
155092.0,0.0
155093.0,1e+20
155094.0,0.0
155095.0,1e+20
155096.0,0.0
155097.0,1e+20
155098.0,0.0
155099.0,0.0
155100.0,1e+20
155101.0,1e+20
155102.0,1e+20
155103.0,0.0
155104.0,0.0
155105.0,1e+20
155106.0,0.0
155107.0,1e+20
155108.0,0.0
155109.0,1e+20
155110.0,0.0
155111.0,0.0
155112.0,0.0
155113.0,0.0
155114.0,1e+20
155115.0,1e+20
155116.0,0.0
155117.0,1e+20
155118.0,1e+20
155119.0,1e+20
155120.0,0.0
155121.0,1.045593100359838
155122.0,1.8770504229705693
155123.0,1e+20
155124.0,0.5315014197822165
